average price,total_guests,total_nights,room type,type of meal,market segment type,month,year,booking status
146.0,2,4,Room_Type 4,Meal Plan 1,Online,6.0,2018.0,Not_Canceled
75.0,2,2,Room_Type 1,Meal Plan 1,Offline,6.0,2018.0,Canceled
134.52,3,5,Room_Type 1,Meal Plan 1,Online,8.0,2018.0,Canceled
131.4,2,4,Room_Type 4,Meal Plan 1,Online,9.0,2018.0,Canceled
84.9,2,3,Room_Type 1,Meal Plan 1,Online,4.0,2018.0,Not_Canceled
111.6,2,5,Room_Type 1,Meal Plan 1,Online,10.0,2017.0,Not_Canceled
187.0,3,2,Room_Type 4,Meal Plan 1,Online,7.0,2018.0,Not_Canceled
134.1,3,2,Room_Type 1,Meal Plan 1,Online,6.0,2018.0,Not_Canceled
79.0,2,1,Room_Type 1,Not Selected,Online,2.0,2018.0,Not_Canceled
99.0,2,3,Room_Type 1,Meal Plan 1,Online,8.0,2017.0,Not_Canceled
75.0,2,3,Room_Type 1,Meal Plan 1,Offline,2.0,2018.0,Not_Canceled
112.0,2,3,Room_Type 1,Meal Plan 2,Offline,10.0,2017.0,Not_Canceled
144.0,2,3,Room_Type 1,Meal Plan 1,Offline,9.0,2018.0,Canceled
140.7,3,3,Room_Type 4,Meal Plan 1,Online,7.0,2018.0,Not_Canceled
81.0,2,2,Room_Type 1,Not Selected,Online,2.0,2018.0,Not_Canceled
75.23,3,5,Room_Type 4,Meal Plan 1,Online,2.0,2018.0,Not_Canceled
60.0,2,4,Room_Type 1,Not Selected,Online,12.0,2017.0,Not_Canceled
116.1,2,3,Room_Type 1,Not Selected,Online,6.0,2018.0,Canceled
139.95,3,4,Room_Type 4,Meal Plan 1,Online,7.0,2018.0,Not_Canceled
135.0,1,1,Room_Type 1,Meal Plan 1,Online,5.0,2018.0,Not_Canceled
66.7,1,1,Room_Type 1,Not Selected,Online,1.0,2018.0,Not_Canceled
72.25,2,2,Room_Type 1,Meal Plan 1,Offline,7.0,2018.0,Not_Canceled
69.29,2,7,Room_Type 1,Meal Plan 1,Offline,12.0,2018.0,Not_Canceled
72.25,2,3,Room_Type 1,Meal Plan 1,Offline,7.0,2018.0,Not_Canceled
120.0,2,1,Room_Type 1,Meal Plan 1,Offline,6.0,2018.0,Not_Canceled
99.75,2,4,Room_Type 1,Not Selected,Online,10.0,2017.0,Not_Canceled
117.9,2,2,Room_Type 1,Meal Plan 1,Online,9.0,2018.0,Canceled
108.8,1,3,Room_Type 1,Meal Plan 1,Offline,5.0,2018.0,Not_Canceled
140.0,2,2,Room_Type 1,Meal Plan 1,Offline,5.0,2018.0,Not_Canceled
66.0,1,1,Room_Type 1,Meal Plan 1,Corporate,1.0,2018.0,Not_Canceled
160.0,2,1,Room_Type 1,Meal Plan 1,Online,10.0,2018.0,Not_Canceled
76.5,2,6,Room_Type 1,Meal Plan 1,Online,8.0,2017.0,Canceled
112.81,3,1,Room_Type 1,Not Selected,Online,8.0,2018.0,Canceled
95.0,2,3,Room_Type 1,Meal Plan 1,Offline,9.0,2017.0,Not_Canceled
90.0,1,1,Room_Type 4,Meal Plan 1,Corporate,5.0,2018.0,Canceled
115.0,2,2,Room_Type 1,Meal Plan 2,Offline,6.0,2018.0,Canceled
200.0,2,3,Room_Type 1,Meal Plan 1,Online,11.0,2018.0,Not_Canceled
135.9,2,3,Room_Type 1,Meal Plan 1,Online,8.0,2018.0,Not_Canceled
70.0,2,2,Room_Type 1,Meal Plan 1,Offline,10.0,2017.0,Not_Canceled
82.45,2,3,Room_Type 4,Meal Plan 1,Offline,7.0,2018.0,Not_Canceled
131.0,3,2,Room_Type 1,Meal Plan 1,Online,12.0,2018.0,Not_Canceled
63.75,2,6,Room_Type 1,Not Selected,Online,12.0,2018.0,Canceled
115.0,2,2,Room_Type 1,Meal Plan 2,Offline,7.0,2018.0,Canceled
69.5,2,3,Room_Type 1,Not Selected,Online,3.0,2018.0,Not_Canceled
90.0,2,3,Room_Type 1,Meal Plan 1,Offline,10.0,2018.0,Canceled
98.1,2,2,Room_Type 1,Not Selected,Online,10.0,2018.0,Not_Canceled
91.38,2,4,Room_Type 1,Meal Plan 1,Online,11.0,2018.0,Not_Canceled
125.1,2,7,Room_Type 1,Not Selected,Online,8.0,2018.0,Not_Canceled
129.0,2,2,Room_Type 1,Not Selected,Online,8.0,2018.0,Not_Canceled
101.18,3,2,Room_Type 4,Meal Plan 1,Online,12.0,2018.0,Not_Canceled
65.0,2,3,Room_Type 1,Meal Plan 1,Offline,10.0,2017.0,Not_Canceled
116.33,2,3,Room_Type 1,Meal Plan 1,Offline,9.0,2018.0,Canceled
76.16,1,3,Room_Type 1,Meal Plan 1,Offline,5.0,2018.0,Not_Canceled
65.75,2,4,Room_Type 1,Not Selected,Online,3.0,2018.0,Not_Canceled
131.0,2,2,Room_Type 1,Meal Plan 1,Online,7.0,2018.0,Canceled
127.0,2,2,Room_Type 1,Not Selected,Online,9.0,2018.0,Not_Canceled
137.7,3,3,Room_Type 4,Meal Plan 1,Online,7.0,2018.0,Not_Canceled
115.0,1,1,Room_Type 1,Meal Plan 1,Offline,10.0,2018.0,Canceled
110.71,2,1,Room_Type 1,Not Selected,Online,7.0,2018.0,Not_Canceled
83.5,2,2,Room_Type 1,Not Selected,Online,2.0,2018.0,Not_Canceled
97.71,2,1,Room_Type 1,Meal Plan 1,Online,9.0,2018.0,Canceled
98.1,2,1,Room_Type 1,Not Selected,Online,10.0,2018.0,Canceled
149.81,2,4,Room_Type 1,Meal Plan 1,Online,9.0,2017.0,Canceled
106.0,2,2,Room_Type 1,Meal Plan 1,Online,8.0,2017.0,Not_Canceled
94.5,2,2,Room_Type 1,Not Selected,Online,4.0,2018.0,Not_Canceled
65.0,1,1,Room_Type 1,Meal Plan 1,Corporate,4.0,2018.0,Not_Canceled
90.67,2,3,Room_Type 1,Meal Plan 1,Offline,10.0,2018.0,Not_Canceled
146.0,2,7,Room_Type 4,Meal Plan 1,Online,3.0,2018.0,Canceled
132.84,2,2,Room_Type 4,Meal Plan 1,Online,9.0,2018.0,Canceled
128.6,1,5,Room_Type 1,Meal Plan 1,Online,6.0,2018.0,Not_Canceled
149.0,1,2,Room_Type 1,Not Selected,Online,9.0,2018.0,Not_Canceled
266.3,5,2,Room_Type 7,Meal Plan 1,Online,8.0,2018.0,Canceled
126.9,2,4,Room_Type 1,Meal Plan 1,Online,9.0,2018.0,Canceled
101.5,2,2,Room_Type 1,Meal Plan 2,Offline,9.0,2017.0,Not_Canceled
110.0,2,2,Room_Type 1,Meal Plan 2,Offline,4.0,2018.0,Canceled
110.0,1,3,Room_Type 1,Meal Plan 1,Offline,6.0,2018.0,Not_Canceled
87.0,2,3,Room_Type 1,Meal Plan 1,Offline,3.0,2018.0,Not_Canceled
120.0,1,3,Room_Type 1,Meal Plan 1,Offline,6.0,2018.0,Not_Canceled
90.95,2,4,Room_Type 1,Meal Plan 1,Online,11.0,2017.0,Not_Canceled
109.0,2,1,Room_Type 5,Meal Plan 1,Corporate,9.0,2018.0,Not_Canceled
99.45,2,4,Room_Type 4,Meal Plan 1,Online,4.0,2018.0,Not_Canceled
86.4,1,2,Room_Type 1,Meal Plan 1,Online,11.0,2018.0,Not_Canceled
115.0,2,2,Room_Type 1,Meal Plan 2,Offline,6.0,2018.0,Canceled
94.33,2,3,Room_Type 1,Meal Plan 1,Online,3.0,2018.0,Not_Canceled
58.36,2,7,Room_Type 1,Meal Plan 1,Online,12.0,2018.0,Canceled
115.0,1,2,Room_Type 1,Meal Plan 1,Offline,4.0,2018.0,Canceled
121.5,3,2,Room_Type 1,Meal Plan 1,Online,4.0,2018.0,Not_Canceled
89.0,1,1,Room_Type 1,Not Selected,Online,4.0,2018.0,Not_Canceled
107.0,2,1,Room_Type 1,Meal Plan 1,Online,4.0,2018.0,Canceled
141.3,3,2,Room_Type 4,Meal Plan 1,Online,10.0,2018.0,Canceled
116.0,2,2,Room_Type 1,Meal Plan 1,Offline,9.0,2018.0,Not_Canceled
87.0,2,3,Room_Type 1,Meal Plan 1,Online,11.0,2017.0,Not_Canceled
92.7,2,3,Room_Type 1,Meal Plan 1,Online,4.0,2018.0,Canceled
52.0,2,2,Room_Type 1,Meal Plan 1,Offline,12.0,2018.0,Not_Canceled
130.05,3,5,Room_Type 4,Meal Plan 1,Online,8.0,2018.0,Canceled
84.65,2,2,Room_Type 1,Meal Plan 1,Online,2.0,2018.0,Not_Canceled
135.0,2,1,Room_Type 1,Meal Plan 1,Online,10.0,2017.0,Not_Canceled
155.0,2,1,Room_Type 4,Meal Plan 1,Online,8.0,2018.0,Not_Canceled
124.0,1,1,Room_Type 1,Meal Plan 1,Online,11.0,2018.0,Canceled
94.95,2,2,Room_Type 1,Not Selected,Online,6.0,2018.0,Canceled
137.7,3,3,Room_Type 4,Meal Plan 1,Online,7.0,2018.0,Not_Canceled
119.7,1,1,Room_Type 4,Meal Plan 1,Online,4.0,2018.0,Canceled
140.7,3,3,Room_Type 4,Meal Plan 1,Online,7.0,2018.0,Not_Canceled
113.6,1,3,Room_Type 1,Meal Plan 1,Offline,9.0,2017.0,Not_Canceled
75.0,2,3,Room_Type 1,Meal Plan 1,Offline,2.0,2018.0,Not_Canceled
171.0,3,1,Room_Type 1,Meal Plan 1,Online,8.0,2018.0,Not_Canceled
86.9,2,4,Room_Type 1,Not Selected,Online,9.0,2018.0,Not_Canceled
149.4,3,8,Room_Type 4,Meal Plan 1,Online,7.0,2018.0,Not_Canceled
139.5,1,2,Room_Type 4,Meal Plan 1,Online,7.0,2018.0,Not_Canceled
100.0,1,2,Room_Type 1,Meal Plan 1,Corporate,5.0,2018.0,Not_Canceled
174.0,4,3,Room_Type 6,Meal Plan 1,Online,3.0,2018.0,Not_Canceled
100.0,1,1,Room_Type 1,Meal Plan 1,Offline,10.0,2017.0,Not_Canceled
77.86,2,4,Room_Type 2,Meal Plan 1,Online,11.0,2018.0,Not_Canceled
79.2,1,1,Room_Type 1,Not Selected,Online,11.0,2018.0,Not_Canceled
95.0,1,5,Room_Type 1,Meal Plan 1,Offline,10.0,2018.0,Not_Canceled
95.0,1,7,Room_Type 1,Meal Plan 1,Aviation,5.0,2018.0,Not_Canceled
85.0,2,5,Room_Type 1,Meal Plan 1,Offline,7.0,2018.0,Not_Canceled
129.0,2,3,Room_Type 1,Not Selected,Online,9.0,2018.0,Canceled
79.2,1,2,Room_Type 1,Not Selected,Online,12.0,2018.0,Not_Canceled
153.3,3,3,Room_Type 4,Meal Plan 1,Online,5.0,2018.0,Canceled
132.9,3,3,Room_Type 1,Meal Plan 1,Online,7.0,2018.0,Canceled
96.1,2,7,Room_Type 1,Meal Plan 1,Online,12.0,2018.0,Not_Canceled
93.0,2,5,Room_Type 1,Meal Plan 1,Online,2.0,2018.0,Not_Canceled
120.0,1,6,Room_Type 1,Meal Plan 1,Offline,6.0,2018.0,Canceled
96.3,2,1,Room_Type 1,Meal Plan 1,Online,6.0,2018.0,Canceled
63.86,2,3,Room_Type 1,Meal Plan 1,Online,4.0,2018.0,Not_Canceled
95.0,1,15,Room_Type 1,Meal Plan 1,Aviation,5.0,2018.0,Canceled
74.8,2,4,Room_Type 1,Not Selected,Online,11.0,2018.0,Not_Canceled
132.3,2,4,Room_Type 4,Meal Plan 1,Online,10.0,2018.0,Not_Canceled
76.5,2,1,Room_Type 2,Meal Plan 1,Online,8.0,2017.0,Not_Canceled
125.1,2,2,Room_Type 1,Not Selected,Online,9.0,2018.0,Canceled
106.2,2,3,Room_Type 1,Meal Plan 1,Online,4.0,2018.0,Not_Canceled
90.0,2,2,Room_Type 1,Meal Plan 1,Online,11.0,2018.0,Not_Canceled
112.2,2,4,Room_Type 4,Meal Plan 1,Online,4.0,2018.0,Canceled
181.0,4,1,Room_Type 6,Meal Plan 1,Online,4.0,2018.0,Not_Canceled
76.5,2,6,Room_Type 1,Not Selected,Online,3.0,2018.0,Not_Canceled
76.5,2,2,Room_Type 1,Not Selected,Online,4.0,2018.0,Canceled
110.0,1,3,Room_Type 1,Meal Plan 1,Offline,11.0,2018.0,Canceled
105.0,2,4,Room_Type 1,Meal Plan 1,Online,9.0,2018.0,Canceled
110.0,2,1,Room_Type 1,Not Selected,Online,9.0,2018.0,Not_Canceled
60.0,2,3,Room_Type 4,Meal Plan 1,Offline,12.0,2017.0,Not_Canceled
139.0,3,3,Room_Type 4,Meal Plan 1,Online,2.0,2018.0,Not_Canceled
140.0,2,4,Room_Type 1,Meal Plan 2,Offline,9.0,2018.0,Not_Canceled
95.0,1,3,Room_Type 1,Meal Plan 1,Aviation,10.0,2018.0,Canceled
90.0,2,3,Room_Type 1,Meal Plan 1,Offline,9.0,2018.0,Canceled
111.3,2,3,Room_Type 4,Meal Plan 1,Online,10.0,2018.0,Canceled
72.0,2,7,Room_Type 2,Meal Plan 1,Online,11.0,2018.0,Canceled
110.0,2,3,Room_Type 1,Meal Plan 1,Offline,10.0,2018.0,Canceled
79.0,1,2,Room_Type 1,Meal Plan 1,Corporate,3.0,2018.0,Canceled
161.0,2,5,Room_Type 4,Meal Plan 1,Online,10.0,2018.0,Not_Canceled
72.25,2,7,Room_Type 1,Meal Plan 1,Offline,8.0,2018.0,Not_Canceled
97.4,2,4,Room_Type 1,Meal Plan 1,Online,11.0,2018.0,Not_Canceled
79.43,2,5,Room_Type 1,Meal Plan 1,Online,2.0,2018.0,Not_Canceled
32.5,2,3,Room_Type 1,Meal Plan 1,Offline,5.0,2018.0,Not_Canceled
116.1,2,1,Room_Type 1,Not Selected,Online,5.0,2018.0,Canceled
114.25,2,4,Room_Type 1,Meal Plan 1,Online,12.0,2018.0,Canceled
85.5,2,7,Room_Type 1,Meal Plan 1,Offline,6.0,2018.0,Not_Canceled
65.0,2,3,Room_Type 1,Meal Plan 1,Corporate,8.0,2017.0,Not_Canceled
89.25,2,6,Room_Type 1,Meal Plan 1,Online,10.0,2017.0,Not_Canceled
89.0,1,1,Room_Type 1,Meal Plan 1,Corporate,11.0,2017.0,Not_Canceled
96.3,2,3,Room_Type 1,Meal Plan 1,Online,10.0,2018.0,Canceled
65.0,1,1,Room_Type 1,Meal Plan 1,Corporate,11.0,2017.0,Not_Canceled
108.9,3,3,Room_Type 1,Meal Plan 1,Online,10.0,2018.0,Canceled
72.25,2,3,Room_Type 1,Meal Plan 1,Online,11.0,2017.0,Not_Canceled
82.33,2,3,Room_Type 1,Not Selected,Online,3.0,2018.0,Not_Canceled
67.95,2,4,Room_Type 1,Not Selected,Online,3.0,2018.0,Not_Canceled
195.53,4,4,Room_Type 6,Meal Plan 1,Online,9.0,2018.0,Canceled
129.7,1,1,Room_Type 1,Meal Plan 1,Online,9.0,2018.0,Canceled
130.9,3,6,Room_Type 4,Meal Plan 1,Online,12.0,2018.0,Not_Canceled
129.6,2,2,Room_Type 1,Meal Plan 1,Online,9.0,2018.0,Canceled
124.0,1,2,Room_Type 1,Meal Plan 1,Online,8.0,2018.0,Not_Canceled
149.0,2,2,Room_Type 1,Not Selected,Online,10.0,2018.0,Not_Canceled
174.3,4,3,Room_Type 6,Meal Plan 1,Online,4.0,2018.0,Not_Canceled
90.9,1,2,Room_Type 1,Meal Plan 1,Online,7.0,2018.0,Not_Canceled
117.3,3,5,Room_Type 5,Meal Plan 1,Offline,7.0,2018.0,Canceled
81.0,2,1,Room_Type 1,Not Selected,Online,2.0,2018.0,Not_Canceled
58.0,2,3,Room_Type 1,Meal Plan 1,Offline,3.0,2018.0,Not_Canceled
110.0,2,2,Room_Type 1,Meal Plan 1,Corporate,5.0,2018.0,Canceled
105.9,2,3,Room_Type 1,Meal Plan 1,Online,10.0,2017.0,Not_Canceled
135.0,1,1,Room_Type 1,Meal Plan 1,Online,5.0,2018.0,Not_Canceled
110.0,1,6,Room_Type 1,Meal Plan 1,Offline,7.0,2018.0,Canceled
130.05,3,3,Room_Type 1,Meal Plan 1,Online,4.0,2018.0,Not_Canceled
78.0,2,5,Room_Type 1,Meal Plan 1,Offline,4.0,2018.0,Not_Canceled
85.5,2,2,Room_Type 2,Not Selected,Online,4.0,2018.0,Canceled
90.0,2,3,Room_Type 1,Meal Plan 2,Offline,6.0,2018.0,Not_Canceled
67.5,2,2,Room_Type 1,Not Selected,Online,3.0,2018.0,Not_Canceled
106.0,2,2,Room_Type 1,Meal Plan 1,Online,8.0,2017.0,Not_Canceled
75.0,2,3,Room_Type 1,Meal Plan 1,Offline,10.0,2018.0,Canceled
66.0,1,3,Room_Type 1,Meal Plan 1,Corporate,2.0,2018.0,Not_Canceled
208.0,2,1,Room_Type 6,Meal Plan 1,Online,12.0,2018.0,Not_Canceled
77.86,2,4,Room_Type 2,Meal Plan 1,Online,11.0,2018.0,Canceled
126.0,2,4,Room_Type 1,Meal Plan 1,Online,9.0,2017.0,Not_Canceled
122.76,3,7,Room_Type 1,Meal Plan 1,Online,8.0,2018.0,Canceled
88.0,1,2,Room_Type 1,Meal Plan 1,Corporate,11.0,2018.0,Not_Canceled
79.0,1,1,Room_Type 1,Meal Plan 1,Corporate,3.0,2018.0,Not_Canceled
116.3,2,2,Room_Type 4,Meal Plan 1,Online,3.0,2018.0,Not_Canceled
67.95,2,4,Room_Type 1,Not Selected,Online,12.0,2017.0,Not_Canceled
96.0,2,3,Room_Type 1,Meal Plan 1,Online,12.0,2017.0,Not_Canceled
93.0,3,4,Room_Type 4,Meal Plan 1,Offline,2.0,2018.0,Not_Canceled
141.0,2,2,Room_Type 1,Meal Plan 1,Online,7.0,2018.0,Canceled
125.1,2,3,Room_Type 1,Meal Plan 1,Offline,9.0,2018.0,Canceled
65.0,1,1,Room_Type 1,Meal Plan 1,Corporate,12.0,2017.0,Not_Canceled
68.0,2,5,Room_Type 1,Meal Plan 1,Offline,11.0,2018.0,Not_Canceled
135.9,2,2,Room_Type 1,Meal Plan 1,Online,7.0,2018.0,Not_Canceled
90.0,2,3,Room_Type 1,Meal Plan 1,Offline,9.0,2017.0,Not_Canceled
131.44,2,5,Room_Type 1,Not Selected,Online,6.0,2018.0,Not_Canceled
65.0,2,3,Room_Type 1,Meal Plan 1,Corporate,8.0,2017.0,Not_Canceled
130.0,1,2,Room_Type 1,Meal Plan 1,Offline,6.0,2018.0,Canceled
109.0,2,2,Room_Type 1,Meal Plan 2,Offline,8.0,2017.0,Not_Canceled
75.0,2,4,Room_Type 1,Meal Plan 1,Offline,11.0,2018.0,Not_Canceled
90.95,2,7,Room_Type 4,Meal Plan 1,Offline,10.0,2018.0,Not_Canceled
70.0,2,4,Room_Type 1,Meal Plan 1,Offline,5.0,2018.0,Canceled
100.0,2,3,Room_Type 1,Meal Plan 1,Offline,3.0,2018.0,Canceled
110.0,1,6,Room_Type 1,Meal Plan 1,Offline,7.0,2018.0,Canceled
166.0,1,3,Room_Type 4,Meal Plan 1,Online,7.0,2018.0,Not_Canceled
108.9,1,3,Room_Type 1,Meal Plan 1,Online,8.0,2018.0,Canceled
95.0,1,1,Room_Type 1,Meal Plan 1,Corporate,10.0,2018.0,Not_Canceled
129.7,3,7,Room_Type 4,Meal Plan 1,Online,8.0,2018.0,Canceled
109.0,2,2,Room_Type 1,Meal Plan 2,Offline,8.0,2017.0,Not_Canceled
115.6,2,5,Room_Type 4,Meal Plan 1,Online,4.0,2018.0,Not_Canceled
132.39,3,4,Room_Type 4,Meal Plan 1,Online,12.0,2018.0,Not_Canceled
170.0,2,2,Room_Type 4,Meal Plan 1,Online,10.0,2018.0,Not_Canceled
118.1,2,5,Room_Type 1,Meal Plan 2,Online,3.0,2018.0,Not_Canceled
108.45,2,12,Room_Type 1,Meal Plan 1,Online,8.0,2018.0,Canceled
127.38,2,1,Room_Type 2,Meal Plan 1,Online,8.0,2018.0,Not_Canceled
85.5,2,3,Room_Type 1,Not Selected,Online,4.0,2018.0,Canceled
84.0,1,1,Room_Type 1,Meal Plan 1,Corporate,7.0,2018.0,Not_Canceled
69.2,2,7,Room_Type 4,Meal Plan 1,Online,3.0,2018.0,Not_Canceled
72.25,1,4,Room_Type 1,Meal Plan 1,Online,4.0,2018.0,Not_Canceled
168.3,3,2,Room_Type 4,Meal Plan 1,Online,9.0,2018.0,Not_Canceled
115.0,2,2,Room_Type 1,Meal Plan 2,Offline,7.0,2018.0,Canceled
106.3,2,3,Room_Type 1,Meal Plan 1,Online,10.0,2018.0,Canceled
146.7,3,3,Room_Type 4,Meal Plan 1,Online,7.0,2018.0,Canceled
231.0,4,1,Room_Type 6,Meal Plan 1,Online,7.0,2018.0,Not_Canceled
56.52,2,4,Room_Type 1,Meal Plan 1,Offline,10.0,2017.0,Not_Canceled
100.0,1,2,Room_Type 1,Meal Plan 1,Offline,10.0,2017.0,Canceled
101.5,2,2,Room_Type 1,Meal Plan 2,Offline,7.0,2017.0,Canceled
119.0,2,1,Room_Type 1,Not Selected,Online,9.0,2018.0,Not_Canceled
109.0,2,2,Room_Type 1,Meal Plan 2,Offline,10.0,2017.0,Not_Canceled
89.25,1,2,Room_Type 1,Meal Plan 1,Online,6.0,2018.0,Not_Canceled
115.52,3,4,Room_Type 4,Meal Plan 1,Online,5.0,2018.0,Not_Canceled
130.05,3,4,Room_Type 4,Meal Plan 1,Online,7.0,2018.0,Not_Canceled
85.85,2,5,Room_Type 1,Meal Plan 1,Online,4.0,2018.0,Canceled
87.78,2,2,Room_Type 1,Not Selected,Online,7.0,2018.0,Not_Canceled
115.0,2,3,Room_Type 1,Not Selected,Online,9.0,2017.0,Not_Canceled
96.56,2,7,Room_Type 4,Meal Plan 1,Offline,8.0,2018.0,Not_Canceled
89.28,2,2,Room_Type 1,Meal Plan 1,Offline,10.0,2017.0,Not_Canceled
99.45,2,4,Room_Type 1,Meal Plan 1,Online,8.0,2018.0,Not_Canceled
156.0,2,2,Room_Type 4,Meal Plan 1,Online,6.0,2018.0,Canceled
75.0,2,3,Room_Type 4,Meal Plan 1,Offline,10.0,2017.0,Not_Canceled
82.45,2,5,Room_Type 1,Meal Plan 1,Online,3.0,2018.0,Not_Canceled
77.87,2,3,Room_Type 2,Meal Plan 1,Online,12.0,2017.0,Canceled
70.0,1,4,Room_Type 1,Meal Plan 1,Offline,4.0,2018.0,Not_Canceled
101.0,2,3,Room_Type 1,Meal Plan 2,Offline,1.0,2018.0,Not_Canceled
85.0,2,2,Room_Type 1,Meal Plan 1,Corporate,12.0,2018.0,Not_Canceled
0.0,2,1,Room_Type 1,Meal Plan 1,Complementary,9.0,2017.0,Not_Canceled
138.55,3,8,Room_Type 4,Meal Plan 1,Online,7.0,2018.0,Canceled
68.23,2,3,Room_Type 1,Meal Plan 1,Offline,10.0,2018.0,Not_Canceled
89.0,2,3,Room_Type 1,Meal Plan 1,Offline,11.0,2018.0,Canceled
80.0,1,3,Room_Type 1,Meal Plan 1,Offline,1.0,2018.0,Not_Canceled
168.3,1,6,Room_Type 4,Meal Plan 1,Online,9.0,2018.0,Not_Canceled
115.0,2,2,Room_Type 1,Meal Plan 2,Offline,10.0,2018.0,Canceled
90.9,2,2,Room_Type 1,Meal Plan 1,Online,10.0,2018.0,Canceled
140.4,1,3,Room_Type 4,Meal Plan 1,Online,6.0,2018.0,Not_Canceled
96.3,2,2,Room_Type 4,Meal Plan 1,Offline,6.0,2018.0,Not_Canceled
78.0,2,3,Room_Type 1,Not Selected,Online,12.0,2018.0,Not_Canceled
125.67,2,3,Room_Type 1,Not Selected,Online,4.0,2018.0,Not_Canceled
105.3,2,1,Room_Type 1,Meal Plan 1,Online,8.0,2018.0,Canceled
159.3,3,2,Room_Type 1,Meal Plan 1,Online,5.0,2018.0,Canceled
95.0,1,3,Room_Type 1,Meal Plan 1,Aviation,10.0,2018.0,Not_Canceled
89.25,2,3,Room_Type 1,Meal Plan 1,Online,9.0,2017.0,Not_Canceled
94.5,2,2,Room_Type 1,Meal Plan 1,Online,10.0,2017.0,Not_Canceled
68.0,2,4,Room_Type 1,Meal Plan 1,Offline,12.0,2018.0,Not_Canceled
121.5,3,3,Room_Type 1,Meal Plan 1,Online,8.0,2018.0,Canceled
92.28,2,4,Room_Type 1,Meal Plan 1,Online,5.0,2018.0,Canceled
96.98,3,4,Room_Type 1,Meal Plan 1,Online,12.0,2017.0,Not_Canceled
129.0,2,1,Room_Type 1,Not Selected,Online,9.0,2018.0,Not_Canceled
96.3,2,1,Room_Type 1,Meal Plan 1,Online,6.0,2018.0,Not_Canceled
60.0,2,3,Room_Type 4,Meal Plan 1,Offline,11.0,2017.0,Not_Canceled
115.74,2,6,Room_Type 4,Meal Plan 1,Online,12.0,2018.0,Not_Canceled
110.0,2,2,Room_Type 1,Meal Plan 1,Corporate,5.0,2018.0,Not_Canceled
105.3,2,2,Room_Type 1,Meal Plan 1,Online,7.0,2018.0,Not_Canceled
80.75,1,1,Room_Type 1,Meal Plan 1,Online,10.0,2017.0,Not_Canceled
88.2,2,1,Room_Type 1,Not Selected,Online,3.0,2018.0,Not_Canceled
90.95,2,4,Room_Type 1,Meal Plan 1,Online,10.0,2018.0,Canceled
169.0,2,2,Room_Type 1,Meal Plan 2,Online,7.0,2018.0,Canceled
90.95,2,4,Room_Type 1,Meal Plan 1,Online,4.0,2018.0,Not_Canceled
0.0,2,2,Room_Type 1,Meal Plan 1,Complementary,11.0,2018.0,Not_Canceled
139.52,1,6,Room_Type 6,Meal Plan 1,Online,4.0,2018.0,Canceled
160.6,3,5,Room_Type 1,Meal Plan 2,Offline,12.0,2018.0,Not_Canceled
70.0,2,2,Room_Type 1,Meal Plan 1,Offline,10.0,2017.0,Canceled
146.0,2,2,Room_Type 4,Meal Plan 1,Online,12.0,2017.0,Not_Canceled
89.0,2,3,Room_Type 1,Meal Plan 1,Offline,11.0,2018.0,Canceled
90.95,2,5,Room_Type 1,Meal Plan 1,Online,4.0,2018.0,Canceled
112.59,1,3,Room_Type 1,Not Selected,Online,8.0,2018.0,Canceled
149.33,2,3,Room_Type 4,Meal Plan 1,Online,6.0,2018.0,Not_Canceled
65.0,1,1,Room_Type 1,Meal Plan 1,Offline,1.0,2018.0,Not_Canceled
131.4,2,2,Room_Type 4,Meal Plan 1,Online,8.0,2018.0,Canceled
122.67,2,3,Room_Type 4,Meal Plan 1,Online,4.0,2018.0,Not_Canceled
74.08,2,7,Room_Type 4,Meal Plan 1,Online,3.0,2018.0,Not_Canceled
81.82,2,3,Room_Type 1,Meal Plan 1,Online,1.0,2018.0,Not_Canceled
146.7,3,1,Room_Type 4,Meal Plan 1,Online,7.0,2018.0,Canceled
82.45,2,4,Room_Type 1,Meal Plan 1,Online,4.0,2018.0,Not_Canceled
101.5,2,3,Room_Type 1,Not Selected,Online,3.0,2018.0,Not_Canceled
103.5,2,1,Room_Type 1,Not Selected,Online,7.0,2018.0,Not_Canceled
101.0,1,3,Room_Type 1,Meal Plan 1,Online,11.0,2017.0,Not_Canceled
67.42,2,7,Room_Type 1,Meal Plan 1,Online,8.0,2018.0,Not_Canceled
65.0,2,2,Room_Type 1,Meal Plan 1,Offline,10.0,2017.0,Not_Canceled
70.0,2,1,Room_Type 1,Meal Plan 1,Offline,10.0,2017.0,Canceled
70.0,2,2,Room_Type 1,Meal Plan 1,Offline,10.0,2017.0,Canceled
81.0,1,1,Room_Type 1,Meal Plan 1,Corporate,2.0,2018.0,Not_Canceled
90.95,2,4,Room_Type 1,Meal Plan 1,Online,8.0,2018.0,Canceled
99.45,2,7,Room_Type 4,Meal Plan 1,Online,8.0,2018.0,Canceled
73.35,2,2,Room_Type 1,Not Selected,Online,11.0,2018.0,Not_Canceled
52.0,2,2,Room_Type 1,Meal Plan 1,Offline,12.0,2018.0,Not_Canceled
131.13,3,3,Room_Type 4,Meal Plan 1,Online,12.0,2018.0,Canceled
88.74,2,5,Room_Type 1,Not Selected,Online,12.0,2018.0,Canceled
